,lot,wafers,sites,VTCNHV,IONNHV,IOFNHV,VTCNSV,IONNSV,IOFNSV,VTCNLV,IONNLV,IOFNLV,R-FN,VTCPHV,IONPHV,IOFPHV,VTCPSV,IONPSV,IOFPSV,VTCPLV,IONPLV,IOFPLV,VTCPLDSP,IONPLDSP,IOFPLDSP,R-FP,R-LAA,R-LAB,R-LAC,R-LAD,R-LAE,RCLAA-LAB,RCLAB-LAC,RCLAC-LAD,RCLAD-LAE,R-PN,R-LBA,R-LCA,RCLAX-LBA,RCLBX-LCA,RCLCX-TMA,R-PP,R-PPSW,VTHN33S,IONN33S,IOFN33S,VTHN33L,IONN33L,IOFN33L,R-TMA,VTHP33S,IONP33S,IOFP33S,VTHP33L,IONP33L,IOFP33L,RCP-LAA,RCFL-LAA,VTCNUV,VTCNTRDP,IONNTRDP,IOFNTRDP,VTHNFPG2,VTHNFDD,VTHNFER2,VTHNFGD2,IONNH,VTHNH,BVNGOX-1,C-GN---3a,BVNGOX-2a,IONNPA,VTHNPA,BVDNPA,IONPH,VTHPH,BVDPH,C-GP---5a,BVPGOX-1,RSCRS2,BVTN,BVTN---3,C-PA-PB1,BVPA-PB2,RSPA,IONNNO-1,VTHNNO-1,BVDNNO-1,IONPNO-1,VTHPNO-1,BVDPNO-1,RSWL,BVDNSHS,BVDNNOS,VTHN_SB1p0,IONN_SB1p0,BVDN_SB1p0,FIONNPNO-H,FIONPPNO-H,SUMIOFF
75,4C57930-01,13.0,5.0,0.6897208000000001,0.21345311111111093,-10.882187794080718,0.6363159111111112,0.24288199999999993,-10.419756814612613,0.4820340888888889,0.342847777777778,-8.938304611176468,162.79697777777767,-0.7725272,-0.0664766888888889,-11.07282608044844,-0.6907079111111111,-0.08702797777777775,-10.994428001255608,-0.4948063555555557,-0.14682444444444437,-9.308108722566965,-0.7949540000000007,-0.014074466666666664,-11.766169547264573,181.13079999999997,1796.699111111111,1517.4466666666663,1591.1075555555558,1541.104888888889,1447.4377777777772,24881.564444444444,27027.937777777777,26266.404444444444,26031.666666666668,158.77342222222217,303.2053333333334,58.81391111111112,2938.8439999999996,600.0919111111109,572.5548444444443,185.33515555555562,4768.96875,0.47117937777777774,6.14055111111111,-11.709598426355555,0.15175226666666664,7.391922222222227,-7.935394885191966,37.75282666666668,-0.487612488888889,-2.856611111111112,-11.220724038214298,-0.2361932444444446,-3.6961222222222214,-8.937419122893335,874243.7777777778,1246432.0,0.3293821333333335,0.5747206666666667,0.07011866666666665,-11.338033059058292,7.633155555555553,7.609244444444441,2.632222222222222,2.641511111111111,0.4704696888888887,0.5680301777777776,-17.815333333333328,150.91227416008886,17.358666666666657,0.00856806266666667,1.4899111111111107,6.089244444444431,-0.28680462222222225,-0.5825731555555557,-10.251408888888891,149.52577855622218,17.426666666666666,17.60422222222221,-13.894444444444451,-12.324666666666676,125.32268021888892,-18.395555555555543,1411.519999999999,0.49938235555555555,0.2637693303571428,11.045093749999998,-0.30684359999999994,-0.2725156696428573,-10.728671111111115,151916.6222222222,9.710577777777774,11.018693333333331,0.3256283111111109,1.1331324444444444,11.249386666666672,-12.71386340044445,-12.340665716473222,-8.91500126633482
76,4C57931-01,13.0,5.0,0.6874896444444449,0.216143111111111,-10.861066673049322,0.6303714222222225,0.24774200000000002,-10.341818861531536,0.47630488888888856,0.3485197777777777,-8.882542747566962,169.44768888888893,-0.7645182666666668,-0.06880326666666665,-11.089272575784749,-0.6824319111111107,-0.08971142222222227,-10.927864694330358,-0.49431631111111135,-0.14788577777777778,-9.292869494529146,-0.7997479999999998,-0.013883488888888896,-11.614171907991075,191.24960000000019,1696.4857777777772,1511.7848888888884,1567.4795555555552,1492.967111111111,1463.0395555555558,25265.062222222223,27198.80888888889,27560.448888888888,25269.244444444445,165.03840000000005,309.86875555555565,56.1703688888889,3000.1986666666653,611.363022222222,597.4374666666669,193.3764,4765.4982222222225,0.4573456888888889,6.194073333333335,-11.563483111777776,0.13706031111111108,7.4386911111111065,-7.73874544598667,37.31681777777776,-0.48835280000000014,-2.8650577777777793,-11.214462581517862,-0.23599213333333333,-3.70558,-8.938897843271116,938974.4444444445,1363511.5555555555,0.3226446666666668,0.583610622222222,0.06898573333333337,-11.291195004080727,7.620844444444444,7.593599999999999,2.4135111111111125,2.4254222222222217,0.4766671111111112,0.5346143555555555,-17.916888888888884,147.66926477515543,17.31622222222222,0.009423276444444444,1.457244444444444,6.106666666666658,-0.2873821333333333,-0.5746180888888889,-10.226884444444442,150.3340457324,17.456222222222237,18.748982222222228,-13.729777777777771,-12.249111111111104,127.30594399715558,-18.660666666666664,1467.7457777777777,0.5081183111111112,0.21942924444444456,11.114453333333337,-0.3072931555555557,-0.2645002666666667,-10.69464444444445,157739.73333333334,9.75984888888888,11.072746666666664,0.284574488888889,1.153951555555555,11.33528888888889,-12.693395167822224,-11.849774720134524,-8.858542270973333
77,4C57932-01,13.0,5.0,0.6853828444444442,0.21769911111111098,-10.898032787752252,0.6377148444444444,0.24438711111111108,-10.470228078860368,0.4768569777777774,0.3508964444444445,-8.910718189587444,164.43364444444458,-0.7780170666666666,-0.0661084444444444,-11.178676639237667,-0.6914434666666662,-0.08788166666666661,-11.047102785381167,-0.4979402222222223,-0.14646222222222222,-9.365385372345289,-0.8162363555555552,-0.013032824444444447,-11.772060250044834,183.61235555555558,1731.8555555555547,1362.7688888888897,1556.2155555555548,1411.5671111111114,1406.8724444444438,25936.24,27943.382222222222,27734.906666666666,27084.2,158.8028888888889,298.95711111111115,56.46512444444447,2953.4062222222224,611.4997333333333,599.0831999999999,187.79168888888896,4841.628888888894,0.46595631111111113,6.177782222222221,-11.678123035244445,0.14995279999999994,7.401706666666668,-7.907487286155556,36.81908444444446,-0.4947037333333335,-2.8196755555555555,-11.262241980758933,-0.2411954666666665,-3.6505622222222245,-8.999100279302219,949789.7321428572,1356619.1964285714,0.32418035555555563,0.5809879111111113,0.06891179999999998,-11.399163291121072,7.614266666666662,7.589555555555551,2.718711111111109,2.727733333333331,0.4670371999999999,0.5796790666666667,-18.04777777777779,151.74623089195546,17.442000000000014,0.008338365333333328,1.4967857142857142,6.102311111111099,-0.28419742222222233,-0.5958809333333336,-10.23172767857143,150.5570102132445,17.541777777777785,17.984613333333325,-13.792666666666673,-12.293973214285716,129.17675633466678,-18.786222222222253,1470.088444444443,0.49578653333333333,0.2670960000000001,11.050351111111102,-0.30185951111111103,-0.2914069777777778,-10.706026666666661,144166.48888888888,9.721444444444437,11.026080357142858,0.3305306222222221,1.1280168888888888,11.258000000000001,-13.676310704398157,-12.369990098116585,-8.955069184666668
78,4C57933-01,13.0,5.0,0.6746415111111114,0.22291044444444438,-10.696064625286995,0.6138653777777777,0.25713533333333327,-10.111439128729733,0.4677580444444446,0.35590933333333313,-8.802060645901786,165.41760000000002,-0.7576243555555551,-0.06975899999999997,-11.118338332062784,-0.6770197777777779,-0.09151568888888888,-10.919766594639636,-0.48615084444444456,-0.15065533333333334,-9.214340284486369,-0.7803824888888894,-0.014708400000000002,-11.856609511614352,185.52959999999996,1755.4915555555565,1360.0919999999999,1468.0177777777783,1486.373333333334,1459.5057777777783,24194.924444444445,28123.408888888887,27637.50222222222,30430.733333333334,161.0560888888889,306.6548888888889,57.73050666666663,3016.0039999999995,604.1408444444446,570.3122666666669,189.7714222222221,4794.382666666666,0.4473105333333336,6.273242222222222,-11.497872637901791,0.13366466666666665,7.494626666666662,-7.700632902199995,37.61785333333334,-0.4913502222222222,-2.8355422222222235,-11.230220309687505,-0.23363195555555563,-3.6994888888888884,-8.910110996746663,950776.3555555556,1356935.5555555555,0.32119755555555546,0.5698087999999999,0.07107437777777778,-11.2894391968919,7.618711111111116,7.5962222222222255,2.700088888888891,2.707066666666667,0.47061088888888863,0.5579572888888892,-17.87755555555556,151.2144864409777,17.364666666666654,0.008257014666666668,1.5028444444444444,6.1000888888888785,-0.2878724888888887,-0.580856977777778,-10.27453777777778,150.27463129488888,17.51955555555556,18.366568888888892,-13.85088888888888,-12.376888888888901,125.42993752266665,-18.42022222222224,1525.6724444444433,0.4987075999999997,0.24786253333333333,11.06395111111111,-0.30630235555555557,-0.26561991111111105,-10.74996444444444,148630.93333333332,9.736462222222226,11.03988444444445,0.3100811555555555,1.1340502222222226,11.275733333333337,-13.744923948340814,-12.406598688177787,-8.777162311928889
79,4C57962-01,13.0,5.0,0.6841117777777782,0.21679355555555538,-10.852155787223213,0.6248796000000001,0.2491920000000002,-10.300333192623324,0.4749019555555556,0.3468319999999998,-8.918362987624997,165.54937777777778,-0.7734902666666668,-0.06547464444444444,-11.164378558558566,-0.6919356444444447,-0.0861488222222222,-11.061357491454546,-0.5003532888888891,-0.14436955555555556,-9.446791775436935,-0.7890052,-0.014226022222222218,-11.775180040630618,185.16284444444437,1696.304444444445,1456.0826666666655,1533.349777777777,1476.1653333333338,1534.2093333333332,25027.853333333333,26687.084444444445,26948.653333333332,26715.866666666665,159.39799999999994,294.48693333333324,56.067497777777795,2937.4817777777766,608.3871555555555,587.1387999999995,187.8725777777778,4788.526666666667,0.4641695999999999,6.192111111111106,-11.422181212044446,0.1537677333333334,7.433417777777779,-7.9475384552799975,37.68111111111112,-0.4816520444444445,-2.886197777777778,-11.099856209688895,-0.2344086666666668,-3.7118888888888883,-8.933068077875554,896409.6444444444,1277814.6666666667,0.32237777777777776,0.5782308888888891,0.06916048888888887,-11.337181629641263,7.672666666666669,7.6468444444444446,2.799422222222222,2.806355555555557,0.47693879999999994,0.5279891555555556,-17.827999999999996,152.41545670191113,17.380222222222226,0.008663832444444443,1.4849777777777784,6.139733333333341,-0.2884415555555555,-0.570791288888889,-10.275480000000005,150.1543161381334,17.467555555555546,18.641711111111103,-13.995111111111093,-12.41933333333336,127.27909188959994,-18.62799999999999,1463.4168888888892,0.5059205777777779,0.22392017777777792,11.116794642857135,-0.3083893777777778,-0.2584457333333333,-10.73712,148893.86666666667,9.807515555555554,11.078857777777776,0.28865319999999994,1.1479862222222228,11.335555555555555,-11.759962876755559,-11.556625346622226,-8.872051541256763
80,4C57963-01,13.0,5.0,0.6715864444444442,0.22356644444444457,-10.667477282787333,0.6048725777777776,0.26118622222222226,-9.980597593869371,0.45815431111111093,0.3566035555555557,-8.691920994647058,163.6084444444444,-0.7673530222222223,-0.06752793333333335,-11.17428785653154,-0.6832561333333329,-0.08956493333333332,-10.930227799409094,-0.48635142222222194,-0.15003000000000005,-9.223132006062782,-0.7862091999999994,-0.01432717777777779,-11.803120736636759,180.14822222222224,1809.2600000000002,1332.1328888888888,1484.411555555555,1428.7768888888886,1484.8937777777764,26494.19111111111,26974.493333333332,28871.96888888889,28250.995555555557,158.6893777777778,304.4069777777776,56.24474222222222,3075.6799999999985,564.6313333333334,592.1294666666665,184.37946666666662,4762.6644444444455,0.4602505333333336,6.203671111111111,-11.411153219910707,0.1368635999999999,7.436417777777779,-7.717246234586666,38.54598222222222,-0.49332160000000025,-2.845224444444443,-11.137509980848211,-0.2407897777777779,-3.6774155555555574,-9.002628025208885,930373.5555555555,1336144.4444444445,0.3144964,0.571054577777778,0.07027942222222222,-11.298230614618834,7.625333333333334,7.59671111111111,2.6032888888888897,2.612800000000001,0.47004684444444433,0.5533910666666667,-17.946888888888864,152.93996568791096,17.444000000000003,0.008980021333333333,1.4775555555555555,6.108711111111103,-0.2862871111111112,-0.581764355555556,-10.25614222222222,151.44698918088886,17.63266666666667,17.91816888888888,-13.829111111111125,-12.329333333333304,126.43971547973334,-18.55666666666666,1480.6191111111102,0.49789035555555566,0.2417122222222222,11.04787111111111,-0.3044424888888889,-0.26692506666666665,-10.736155555555563,144150.84444444443,9.721657777777777,11.01398222222223,0.3048421777777777,1.131654222222222,11.291608888888888,-11.951925555911117,-11.622623610622218,-8.705963119580357
81,4C57964-01,13.0,5.0,0.6728644642857143,0.22433169642857134,-10.70603963287388,0.6177496000000002,0.2553231111111109,-10.148551820339287,0.46107822222222217,0.3588555555555556,-8.727406417351348,167.29426666666657,-0.7532482666666668,-0.0707535777777778,-11.113552902036199,-0.6755023111111111,-0.09180513333333333,-10.841963988738748,-0.4819752444444445,-0.15213066666666678,-9.140900305708517,-0.7844630222222218,-0.01443331111111112,-11.604429486081083,185.50075555555557,1759.2542222222219,1389.6866666666672,1457.759555555555,1467.1520000000003,1455.6773333333335,25968.422222222223,27452.27111111111,27358.72,28932.417777777777,161.33973333333324,301.4384444444445,55.94494666666669,3128.784444444444,602.7956444444447,595.0415111111114,190.02693333333335,4849.7586666666675,0.45829462222222245,6.173222222222225,-11.487779217812493,0.1377687555555555,7.416382222222223,-7.7485655188177835,38.689213333333356,-0.4909170666666667,-2.8308844444444436,-11.183081765044657,-0.23931248888888884,-3.649175555555555,-8.97884820910667,967430.8444444444,1376838.8392857143,0.3201816888888886,0.5658441333333333,0.0720571333333333,-11.17629372596413,7.54222222222222,7.5190666666666655,2.5625333333333344,2.5719555555555567,0.4831852888888889,0.5349000444444443,-17.567111111111107,147.60571120915557,16.96733333333332,0.009027340444444443,1.470133333333333,6.124000000000008,-0.2956361333333332,-0.5465650222222225,-10.283595555555559,147.28912304644444,17.163333333333334,17.77004888888889,-13.761555555555544,-12.343111111111082,126.48378738156947,-18.432666666666655,1536.4782222222227,0.5098708888888888,0.23315666666666657,11.059115555555556,-0.3128958666666667,-0.2428606666666665,-10.745684444444443,147914.88888888888,9.721915555555558,11.032128888888888,0.29525128888888896,1.1612595555555556,11.274400000000007,-12.03317789026786,-11.853252921022227,-8.753199515884452
82,4C57965-01,13.0,5.0,0.6641159555555551,0.22983777777777775,-10.619135103941431,0.6097116444444444,0.2614473333333332,-10.045231791421521,0.4698462666666665,0.35359266666666694,-8.832459840234238,164.9633333333333,-0.7761063555555554,-0.06546366666666673,-11.1879410652018,-0.6848506666666669,-0.08833911111111108,-10.947417844549548,-0.4931226222222223,-0.14709066666666676,-9.301422477035873,-0.7967166964285713,-0.013891316964285713,-11.773892011071416,184.68191111111113,1739.3977777777784,1321.0383928571425,1525.9048888888892,1420.1471111111102,1468.2555555555562,25659.204444444444,27948.257777777777,27898.737777777777,30928.604444444445,160.0828888888888,298.17564444444463,55.050164444444455,3007.3795555555557,580.2688444444444,588.0208444444446,188.47342222222244,4799.240888888888,0.4681545333333332,6.1560133333333305,-11.452898720133332,0.1450870222222221,7.416997777777785,-7.8302027076444425,38.02008444444444,-0.49175346666666664,-2.844444444444444,-11.146341948616072,-0.24038386666666664,-3.6738577777777763,-9.001409000684438,968272.0444444445,1371553.3333333333,0.3268447111111112,0.562592,0.07251113333333331,-11.204426769506727,7.614133333333328,7.587022222222225,2.5443999999999996,2.5541333333333323,0.47351768888888857,0.5480198222222223,-17.935555555555545,151.59492722191115,17.299555555555543,0.008784201777777778,1.4780444444444445,6.1367111111111186,-0.29072742222222214,-0.5684533777777778,-10.263013333333328,149.7429242304444,17.433111111111117,18.132297777777776,-13.847333333333335,-12.356888888888887,127.43096362364443,-18.68705357142856,1416.2164444444452,0.5045661777777777,0.23258177777777791,11.095477678571422,-0.3087560888888887,-0.2604044,-10.728724444444449,148135.77777777778,9.753800000000002,11.061448888888894,0.2976957333333335,1.1470884444444442,11.319102222222217,-11.878050151955563,-11.611022943511117,-8.796483716589284
83,4C57966-01,13.0,5.0,0.6561955555555551,0.2338411111111111,-10.44487341151121,0.597678666666667,0.26680266666666674,-9.863998787121075,0.4721226222222222,0.3508899999999999,-8.81029968623318,165.85831111111108,-0.7596513333333336,-0.06937702222222224,-11.037876558973215,-0.6735133333333333,-0.09196006666666662,-10.82087439192825,-0.48102915555555564,-0.15276155555555557,-9.137364494153145,-0.7910363111111116,-0.014211400000000004,-11.70037146972972,182.96906666666666,1767.1568888888892,1324.5911111111109,1537.5635555555546,1483.205777777779,1542.9555555555548,25416.897777777776,28108.093333333334,28392.533333333333,30234.435555555556,158.88502222222215,302.51631111111107,56.08103111111108,3109.2368888888896,608.1754222222222,590.4467999999996,187.31848888888896,4816.3311111111125,0.46140337777777796,6.26548222222222,-11.395228347946425,0.1553180888888889,7.458613333333332,-7.971132832688888,38.07865333333334,-0.4785268444444446,-2.905600000000001,-11.08611430387388,-0.22934911111111092,-3.74132888888889,-8.870547370271115,924191.3333333334,1302195.5555555555,0.3247314666666668,0.566012311111111,0.07176728888888889,-11.239611201434974,7.575199999999997,7.5465333333333335,2.5404000000000013,2.552577777777778,0.47795199999999965,0.5356710666666665,-17.937555555555566,151.9400251282666,17.326888888888874,0.009908588444444444,1.4360888888888892,6.151377777777788,-0.28900155555555557,-0.5751286222222225,-10.21621333333334,150.04131078791102,17.467111111111112,18.34197333333334,-13.770888888888885,-12.291777777777767,128.9835671660889,-18.88844444444441,1412.92711111111,0.5080905333333334,0.21979715555555557,11.123937777777774,-0.3064648444444444,-0.2700856444444445,-10.692542222222226,143094.0,9.802231111111112,11.085255605381175,0.2840288444444444,1.153897777777778,11.36145777777777,-11.725449053511106,-11.521190219911105,-8.675750261081085
84,4C57968-01,13.0,5.0,0.6709086222222221,0.22358822222222222,-10.603496548282513,0.6187277777777777,0.2537453333333334,-10.102642633121077,0.47711488888888853,0.3445993333333333,-8.874055006382223,165.9516888888889,-0.773308177777778,-0.06614331111111113,-11.155145634080714,-0.6861033777777773,-0.08872633333333341,-10.9323191610314,-0.4886364888888887,-0.148845111111111,-9.22725587790951,-0.7920127111111109,-0.01424728888888889,-11.589755994394618,181.82817777777785,1779.7453333333347,1416.651111111111,1446.3253333333341,1460.8435555555561,1423.9191111111109,26689.355555555554,27399.56,29033.63111111111,30094.67111111111,158.6924,311.2036444444442,56.794071428571485,3075.4137777777773,579.7859555555556,596.5453333333331,186.22884444444452,4845.670222222225,0.47024165178571387,6.139906250000003,-11.58516438736606,0.14335711111111113,7.418195555555555,-7.822850630977775,38.57635426008968,-0.48510715555555545,-2.8609311111111126,-11.14636511026906,-0.2342929777777779,-3.686928888888889,-8.918648059839999,921885.9722222222,1318902.232142857,0.3288109777777778,0.5769316444444446,0.06911055555555558,-11.254582725291487,7.508400000000001,7.485244444444444,2.7885777777777787,2.796088888888889,0.47380320000000004,0.5484783111111112,-17.92400000000001,151.70844707040004,17.413777777777785,0.009392788888888889,1.4511555555555544,6.1450666666666836,-0.28457715555555574,-0.5901004444444443,-10.214848888888884,150.7373136955555,17.541555555555565,18.030124444444454,-13.903777777777789,-12.339777777777776,127.91566220519996,-18.62133333333331,1448.106222222222,0.5042144888888884,0.2299292444444444,11.119888888888891,-0.30228884444444454,-0.2840702222222223,-10.691613333333331,143808.44444444444,9.766279999999997,11.093195555555551,0.29578968888888874,1.1460195555555552,11.33851555555556,-12.067687167377786,-11.817087645600003,-8.788645905372197
85,4C57998-01,13.0,5.0,0.6833502666666668,0.2175284444444445,-10.750469238711702,0.6268483555555558,0.24945911111111133,-10.23548841265315,0.4607777333333336,0.36102800000000007,-8.716389090345292,158.92737777777776,-0.7608874222222218,-0.07019146666666666,-11.117705941973101,-0.6840720000000001,-0.09006895555555558,-10.8841195003259,-0.48250711111111105,-0.1519891111111112,-9.134510873678567,-0.8042631111111112,-0.013737977777777778,-11.616745831874995,180.97644444444447,1680.1826666666668,1295.9906666666664,1446.6599999999987,1542.0986666666668,1478.2168888888887,25732.533333333333,26861.013333333332,28856.83111111111,28579.666666666668,155.23231111111116,302.4017777777778,55.68350222222226,3069.8213333333324,569.6977333333336,579.8528888888882,185.48617777777784,4805.507111111115,0.4593587555555554,6.202971111111113,-11.265212571466668,0.1449943111111111,7.439104444444446,-7.829401672071113,37.36500000000001,-0.4950901333333333,-2.838268888888889,-11.077930256160714,-0.23713906666666662,-3.692842222222221,-8.964384412888887,907848.5777777778,1279055.357142857,0.3190252444444444,0.5814478666666665,0.06900826666666666,-11.304543452522518,7.618355555555556,7.589377777777776,2.6574222222222232,2.667022222222223,0.4765177777777781,0.5387074666666666,-17.99088888888889,152.61562993319995,17.399111111111125,0.009027236888888894,1.474755555555555,6.120977777777779,-0.2893027555555556,-0.5742125333333334,-10.285817777777774,150.73340214200002,17.555777777777763,17.712573333333324,-13.863555555555557,-12.368444444444435,127.04106972275554,-18.637111111111118,1442.8804444444443,0.5056881333333333,0.22163062222222218,11.137555555555563,-0.3077847555555557,-0.25746862222222217,-10.758955555555557,142796.3111111111,9.80784,11.100862222222222,0.28853662222222226,1.1492511111111112,11.374213333333337,-11.301239728444452,-11.260970950844444,-8.779991015582224
86,4C57999-01,13.0,5.0,0.6517086222222228,0.23735177777777786,-10.412661717206284,0.5980522222222218,0.26805933333333337,-9.879606702596416,0.474350488888889,0.348612888888889,-8.850490216330352,170.36533333333333,-0.7643074666666667,-0.06792079999999999,-11.069198734977581,-0.6823627555555558,-0.08929591517857145,-10.907086026981984,-0.4840383111111108,-0.14996688888888898,-9.189342787651585,-0.7896488888888888,-0.014266222222222217,-11.621160740672645,186.19937777777773,1725.4284444444438,1448.021333333334,1517.8075555555558,1444.1137777777785,1524.620444444444,26313.85777777778,28310.608888888888,27315.133333333335,29212.137777777778,161.2815555555555,294.8607111111112,55.65483111111112,3073.2595555555563,584.2063999999999,581.1199555555556,189.79746666666662,4801.560444444448,0.45035879999999967,6.287986666666666,-11.22252413253334,0.1355883111111112,7.493828888888883,-7.714582603431113,37.09221333333336,-0.4901771999999997,-2.838395555555555,-11.065423481160707,-0.23197555555555574,-3.699015555555558,-8.903417978760002,925681.0222222222,1304423.111111111,0.32122319999999993,0.5654932444444446,0.07131575555555555,-11.181855718963972,7.623155555555554,7.595066666666661,2.594133333333335,2.603822222222221,0.4785331111111113,0.5408224888888891,-17.844444444444427,151.77290316160003,17.331777777777766,0.009401425333333335,1.4613777777777779,6.117644444444441,-0.2884860000000001,-0.5913356444444444,-10.268208888888886,149.84691705688886,17.456444444444443,18.637862222222235,-13.79755555555557,-12.32555555555556,126.9801358884889,-18.637333333333345,1472.1724444444446,0.5072964888888887,0.22904639999999998,11.137551111111105,-0.306584088888889,-0.28080235555555555,-10.751026666666668,149202.84444444443,9.810951111111107,11.103244444444446,0.2927846666666667,1.1537533333333332,11.358764444444438,-11.292916289200008,-11.271813415777775,-8.70599421460444
87,4C58000-01,13.0,5.0,0.6672387111111108,0.22866755555555554,-10.632873696027273,0.6134553333333337,0.2595922222222222,-10.095502408170407,0.4739155999999997,0.3497239999999999,-8.82502758909009,162.02111111111108,-0.7670345333333334,-0.06790615555555551,-11.139323003963964,-0.6838308000000002,-0.0891407333333334,-10.93708289533632,-0.4919776888888888,-0.1482317777777777,-9.300975000495498,-0.7941767111111114,-0.014072777777777776,-11.823874570852006,180.64382222222235,1752.8102222222221,1349.6857777777764,1562.7444444444436,1519.4773333333335,1436.7111111111112,24579.257777777777,27706.613333333335,29686.64888888889,28158.31111111111,157.5877777777778,305.46102222222214,57.227413333333345,3013.0315555555544,586.1938222222221,602.2823111111113,184.56400000000008,4835.815555555559,0.4555683555555557,6.253837777777781,-11.583392,0.1420267555555556,7.484828888888891,-7.811730067159998,38.26252888888888,-0.48750137777777786,-2.846317777777776,-11.211998120977777,-0.23333631111111114,-3.6959066666666676,-8.90360100350222,945220.9375,1358669.1964285714,0.32623164444444425,0.5708406666666666,0.07111362222222226,-11.292492752252253,7.509955555555552,7.487866666666663,2.516355555555555,2.5268888888888865,0.4784608888888884,0.544903911111111,-17.85577777777777,150.2603857536,17.27977777777778,0.009218995111111114,1.4633777777777788,6.120177777777773,-0.29030493333333335,-0.5810211999999995,-10.270688888888893,149.02867929568887,17.379555555555577,18.163937777777782,-13.718666666666651,-12.330666666666659,127.73327813844442,-18.674222222222202,1521.8631111111115,0.508056711111111,0.23353417777777777,11.138591111111111,-0.3085298666666669,-0.27189413333333345,-10.752439999999991,143756.35555555555,9.793822222222223,11.100834821428572,0.2984628000000002,1.1537262222222227,11.344560000000003,-13.685684066244344,-12.38045142482144,-8.82699976051785
88,4C58008-01,13.0,5.0,0.6818940888888892,0.22038933333333335,-10.847300354490994,0.6222557333333333,0.2531897777777778,-10.242143989886886,0.4803843555555555,0.3453446666666668,-8.934618145739906,162.28040000000007,-0.781653511111111,-0.06521735555555552,-11.11600334466368,-0.6943726222222221,-0.0866458888888889,-10.996286102366073,-0.5050651111111112,-0.14394777777777773,-9.451809764739911,-0.802123066666667,-0.013740644444444445,-11.660245769506723,180.88804444444443,1715.5226666666656,1421.126222222221,1515.4826666666665,1493.2400000000014,1530.4328888888888,23806.604444444445,26459.124444444446,25187.013333333332,27263.928888888888,157.9223111111111,304.0031555555556,55.59494222222223,3038.324444444444,636.6962222222222,592.8059111111113,185.46097777777769,4859.38888888889,0.47351093333333305,6.13318222222222,-11.386637180666664,0.16909355555555552,7.332559999999999,-8.138601541404446,37.80991555555554,-0.4963079111111115,-2.8398177777777787,-11.10874109986607,-0.23730142857142858,-3.7003950892857143,-8.964373545044449,928141.5555555555,1332597.3333333333,0.33038444444444426,0.5694668888888892,0.07114971111111111,-11.251036393094171,7.766977777777776,7.737111111111111,2.5188444444444467,2.528711111111112,0.47147293333333334,0.5527782222222222,-18.002666666666666,152.3219309432889,17.36333333333334,0.008099107111111111,1.5073660714285713,6.069555555555544,-0.29043004444444437,-0.5619633333333336,-10.260426666666664,149.70592413933338,17.429333333333336,18.34540888888889,-13.839777777777776,-12.37866666666666,127.55660493484446,-18.613555555555536,1614.3506666666667,0.5043020888888892,0.23463888888888895,11.092373333333336,-0.3108361333333334,-0.24537724444444448,-10.720586666666668,149323.3777777778,9.75486666666667,11.062715555555553,0.29978426666666663,1.144664444444444,11.310302222222212,-11.477406719199998,-11.339150288311112,-8.819116185839283
89,4C58009-01,13.0,5.0,0.6780027999999998,0.22145888888888887,-10.821484772382883,0.6227048888888888,0.25299666666666654,-10.285657626187497,0.4783217333333333,0.3459926666666667,-8.935872988197314,164.5910666666666,-0.7677131111111114,-0.06801888888888889,-11.108216622107621,-0.6854404,-0.08892188888888883,-11.005631228071751,-0.4918103111111112,-0.148576,-9.307588137693692,-0.7910299111111111,-0.01423731111111112,-11.789115436367696,182.1351555555555,1687.3791111111111,1502.0871111111107,1549.3537777777783,1455.6200000000008,1580.472,23142.644444444446,26987.18666666667,26978.316964285714,28247.88888888889,158.50635555555547,309.83275555555565,56.02690222222222,3045.587555555554,595.6316888888887,581.4057333333334,185.7172,4791.896444444443,0.4643623555555552,6.1752555555555615,-11.654214002678563,0.1485940888888889,7.390040000000001,-7.885527500182218,37.43211555555555,-0.4974889333333336,-2.841891111111112,-11.259628035112115,-0.23584626666666675,-3.7089600000000003,-8.929404643399996,900425.6888888889,1279240.4444444445,0.3237526222222222,0.572836488888889,0.0704876,-11.29490101388393,7.665822222222224,7.639600000000002,2.5854666666666666,2.5935111111111127,0.4680535999999999,0.5580097333333335,-18.025333333333336,152.08753624902226,17.44111111111112,0.008507863111111118,1.4912888888888884,6.073422222222211,-0.28893191111111105,-0.5663347555555553,-10.266431111111112,150.4334428028888,17.514,18.218168888888904,-13.780444444444452,-12.364222222222205,129.39506046115548,-18.845111111111077,1521.7360000000003,0.49784297777777764,0.2500893777777779,11.043071428571432,-0.3094827111111109,-0.2527997777777778,-10.73019555555555,148525.95555555556,9.724195555555557,11.015595555555558,0.3155231555555555,1.1297342222222222,11.260586666666665,-13.341185946249993,-12.3272268600889,-8.828590893765764
